Unnamed: 0,OBJECTID,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstPKW,IstKrad,IstGkfz,IstFuss,IstSonstige,lat,lon,alone,not_alone,UTYP2,weekend
4437,206399,10,8,3,3,5,7,0,0,1,0,0,0,0,52.51195387037252,13.269114820912325,0,1,7,0
4438,206400,10,12,7,3,4,6,0,0,1,0,0,0,0,52.42907853825077,13.329745078479087,0,0,6,1
4439,206403,10,12,7,3,5,3,0,0,0,0,0,0,0,52.51809215081027,13.40990831625138,1,0,2,1
4440,206409,10,17,3,3,5,2,0,0,1,0,0,0,0,52.4927669879124,13.387838586770911,0,1,2,0
4441,206413,10,22,3,3,6,4,2,0,0,0,0,1,0,52.50944178031278,13.458061720119446,0,1,4,0
4442,206414,10,16,6,3,5,3,0,0,0,0,0,0,0,52.528682100975075,13.397321051008348,1,0,2,0
4443,206415,10,19,3,3,1,5,2,0,1,0,0,0,0,52.499717323702185,13.424932652950973,0,1,5,0
4444,206416,10,11,7,2,5,3,0,0,1,0,0,0,0,52.48502932217023,13.448820839803851,0,1,2,1
4445,206421,10,18,3,3,5,3,1,0,1,0,0,0,0,52.46392074810289,13.509422606011196,0,1,2,0
4446,206423,10,15,6,3,5,3,0,0,1,0,0,0,0,52.52245168329674,13.24587369759332,0,1,2,0
4447,206426,10,10,7,2,5,3,0,0,1,0,0,0,0,52.58409709804904,13.41769869647545,0,1,2,1
4448,206427,10,15,6,3,3,6,0,0,1,0,0,0,0,52.4504570920903,13.626101755844884,0,0,6,0
4449,206428,10,17,3,3,5,3,1,0,1,0,0,0,0,52.618040136633006,13.48760474551006,0,1,2,0
4450,206431,10,16,3,3,5,2,0,0,1,0,0,0,0,52.56689922328452,13.47704673251766,0,1,2,0
4451,206433,10,16,3,3,4,6,0,0,1,0,0,0,0,52.524357316742886,13.34238116606704,0,0,6,0
4452,206434,10,9,7,3,5,2,0,0,1,0,0,0,0,52.584261837421245,13.374585580672624,0,1,2,1
4453,206437,10,15,3,3,5,2,0,0,1,0,0,0,0,52.444969129206896,13.511228990583145,0,1,2,0
4454,206438,10,15,3,3,5,2,0,0,1,0,0,0,0,52.52172726219346,13.155828350680373,0,1,2,0
4455,206439,10,9,7,3,5,2,0,0,1,0,0,0,0,52.444265628233566,13.43354625968029,0,1,2,1
4456,206443,10,8,3,3,5,3,0,0,1,0,0,0,0,52.48072286599187,13.369145692587008,0,1,2,0
4457,206445,10,20,6,3,0,6,2,0,1,0,0,0,0,52.52899931644047,13.393239556853795,0,1,6,0
4458,206447,10,8,3,3,2,6,0,0,1,0,0,0,0,52.54620332772478,13.371505167386053,0,1,6,0
4459,206449,10,18,6,3,5,3,1,0,1,0,0,0,0,52.56543087067328,13.523330772668151,0,1,2,0
4460,206450,10,8,3,3,5,2,0,0,1,0,0,0,0,52.50706100036722,13.468380658764515,0,1,2,0
4461,206451,10,15,6,3,5,3,0,0,1,0,0,0,0,52.49427015512922,13.379813360390186,0,1,2,0
4462,206453,10,17,6,3,1,5,1,0,0,0,0,0,1,52.5043620963381,13.314955597085214,0,1,5,0
4463,206454,10,8,3,3,3,6,0,0,1,0,0,0,0,52.51541538318575,13.3979282562689,0,0,6,0
4464,206456,10,14,6,2,3,6,0,0,1,0,0,0,0,52.537654219287155,13.246006220845613,0,1,6,0
4465,206458,10,7,3,3,4,6,0,0,1,0,0,0,0,52.54126114338857,13.328170153367484,0,0,6,0
4466,206461,10,7,3,2,5,2,0,0,1,0,0,0,0,52.54085601417425,13.440145318469696,0,1,2,0
4467,206463,10,18,6,3,5,2,1,0,1,0,0,0,0,52.51421474504277,13.421718715122864,0,1,2,0
4468,206464,10,13,6,3,5,3,0,0,1,0,0,0,0,52.44129056152511,13.58593700953424,0,1,2,0
4469,206466,10,13,6,3,0,1,0,0,0,0,0,0,0,52.47965607437202,13.311302392768743,1,0,1,0
4470,206469,10,18,6,3,1,5,1,0,1,0,0,0,0,52.5175750691259,13.448346079384804,0,1,5,0
4471,206476,10,16,3,3,5,2,0,0,1,0,0,0,0,52.48939878984597,13.395864841850706,0,1,2,0
4472,206479,10,6,3,3,5,3,2,0,0,0,0,0,1,52.54177824679097,13.2053528436232,0,1,2,0
4473,206480,10,12,6,3,5,3,0,0,1,0,0,0,0,52.53569056944894,13.356602739105446,0,1,2,0
4474,206484,10,15,3,3,3,5,0,0,1,0,0,0,0,52.42552274500123,13.336361705801648,0,1,5,0
4475,206485,10,11,6,3,1,5,0,0,1,0,0,0,0,52.517444881316365,13.40493479174157,0,1,5,0
4476,206487,10,15,3,3,5,2,0,0,0,0,0,0,1,52.51327876995281,13.330236348646883,0,1,2,0
4477,206488,10,17,6,3,2,6,1,0,1,0,0,0,0,52.52651220630007,13.41616463729823,0,1,6,0
4478,206490,10,23,6,2,0,1,2,0,0,0,0,0,0,52.5308456478499,13.402169288407144,1,0,1,0
4479,206491,10,15,3,3,5,3,0,0,1,0,0,0,0,52.508614193340776,13.45070173796,0,1,2,0
4480,206492,10,10,6,3,2,7,0,0,1,0,0,0,0,52.506724974639816,13.303996148036385,0,1,7,0
4481,206494,10,10,6,3,5,3,0,0,1,0,0,0,0,52.49241095667617,13.516196495419965,0,1,2,0
4482,206495,10,15,3,3,1,5,0,0,1,0,0,0,0,52.57963887030306,13.381478312653375,0,1,5,0
4483,206498,10,15,3,3,5,3,0,0,1,0,0,0,0,52.583200548569,13.414452015537655,0,1,2,0
4484,206500,10,8,6,3,5,2,0,0,1,0,0,0,0,52.496108410672036,13.389348470031932,0,1,2,0
4485,206501,10,14,3,3,5,3,0,0,0,0,0,0,0,52.46225186824055,13.337698411606992,1,0,2,0
4486,206506,10,8,6,3,5,2,0,0,0,0,0,0,1,52.503938740117036,13.443234638543807,0,1,2,0
4487,206508,10,17,6,3,3,6,1,0,1,0,0,0,0,52.51480529638877,13.377421137312172,0,0,6,0
4488,206515,10,22,6,3,5,3,2,0,1,0,0,0,0,52.54439192893942,13.412833803596113,0,1,2,0
4489,206518,10,11,6,2,5,3,0,0,1,0,0,0,0,52.53316252713602,13.404249326901141,0,1,2,0
4490,206520,10,10,3,3,5,2,0,0,1,0,0,0,0,52.483564716268084,13.320121903057599,0,1,2,0
4491,206522,10,9,3,3,5,3,0,0,1,0,0,0,0,52.464368568893406,13.437207550104658,0,1,2,0
4492,206523,10,21,6,3,5,3,2,0,1,0,0,0,0,52.560554257987796,13.427423694814491,0,1,2,0
4493,206525,10,9,3,3,5,2,0,0,1,0,0,0,0,52.50177962436496,13.409150712352154,0,1,2,0
4494,206526,10,11,6,3,5,2,0,0,0,0,0,0,1,52.49051517176672,13.392332420236125,0,1,2,0
4495,206527,10,20,6,2,2,6,2,0,1,0,0,0,0,52.571094067191325,13.37612065081118,0,1,6,0
4496,206528,10,9,3,3,5,3,0,0,1,0,0,0,0,52.438945407096824,13.298199517901109,0,1,2,0
4497,206529,10,20,6,3,1,5,2,0,1,0,0,0,0,52.4822728484095,13.440887265611124,0,1,5,0
4498,206533,10,7,6,2,0,2,0,0,1,0,0,0,0,52.56677493677251,13.345499904440725,0,1,2,0
4499,206534,10,7,6,3,5,2,0,0,1,0,0,0,0,52.537083792788636,13.326414730334045,0,1,2,0
4500,206536,10,7,6,3,5,2,0,0,1,0,0,0,0,52.51040784338612,13.41874249316632,0,1,2,0
4501,206537,10,15,6,3,5,2,0,0,1,0,0,0,0,52.51420461515403,13.421748782299339,0,1,2,0
4502,206545,10,3,6,3,0,1,2,0,0,0,0,0,0,52.52448012972891,13.392605372232547,1,0,1,0
4503,206550,10,11,2,3,5,2,0,0,1,0,0,0,0,52.49223592746256,13.319419358303414,0,1,2,0
4504,206551,10,17,6,3,5,3,0,0,0,0,0,0,1,52.502286602014934,13.419907680200708,0,1,2,0
4505,206553,10,18,2,3,5,3,0,0,1,0,0,0,0,52.563692624484545,13.421000658350474,0,1,2,0
4506,206554,10,15,5,3,5,2,0,0,1,0,0,0,0,52.47136335538361,13.335131003971368,0,1,2,0
4507,206556,10,10,5,3,7,7,0,0,0,0,0,0,0,52.54962039453449,13.362187229904684,1,0,7,0
4508,206560,10,17,2,3,5,2,0,0,1,0,0,0,0,52.5181382716717,13.295944036890381,0,1,2,0
4509,206561,10,14,5,3,5,3,0,0,1,0,0,0,0,52.540914222462426,13.486698565961944,0,1,2,0
4510,206565,10,19,6,3,6,4,2,0,0,0,0,1,0,52.51684856917132,13.388860371880385,0,1,4,0
4511,206567,10,19,6,3,5,2,2,0,1,0,0,0,0,52.51277489864918,13.281282016515414,0,1,2,0
4512,206569,10,20,6,3,1,5,2,0,1,0,0,0,0,52.50107177133843,13.371066936035788,0,1,5,0
4513,206570,10,14,5,3,6,7,0,0,0,0,0,1,0,52.51580360002733,13.415268827140196,0,1,7,0
4514,206571,10,17,2,3,5,3,0,0,0,0,0,0,0,52.536368102128584,13.477337211245173,1,0,2,0
4515,206576,10,11,5,3,5,3,0,0,0,0,0,0,1,52.57147283798251,13.430790462473936,0,1,2,0
4516,206577,10,16,2,3,5,3,0,0,1,0,0,0,0,52.552416428364474,13.42739815183582,0,1,2,0
4517,206581,10,15,2,3,5,3,0,0,1,0,0,0,0,52.548049515653105,13.500060953086916,0,1,2,0
4518,206590,10,15,2,3,5,3,0,0,1,0,0,0,0,52.634156608056614,13.279343936353051,0,1,2,0
4519,206592,10,19,5,3,2,6,2,0,1,0,0,0,0,52.51120761291629,13.39170742660448,0,0,6,0
4520,206593,10,15,2,3,5,3,0,0,1,0,0,0,0,52.524818598926075,13.442635326637488,0,1,2,0
4521,206594,10,15,6,3,2,6,0,0,1,0,0,0,0,52.55491947874339,13.39373616943145,0,1,6,0
4522,206595,10,9,5,3,5,2,0,0,1,0,0,0,0,52.5388539221269,13.235718507864627,0,1,2,0
4523,206597,10,19,5,3,0,3,2,1,1,0,0,0,0,52.51180692379828,13.2970439147996,0,1,2,0
4524,206600,10,14,6,3,5,2,0,0,0,0,1,0,0,52.504301175891115,13.351213709520138,0,1,2,0
4525,206603,10,16,2,3,5,3,0,0,1,0,0,0,0,52.50464074527599,13.367140221072415,0,1,2,0
4526,206604,10,17,5,3,5,2,0,0,1,0,0,0,0,52.55357042348426,13.414718140902442,0,1,2,0
4527,206605,10,17,5,3,5,3,1,0,1,0,0,0,0,52.49973605835039,13.468763525937376,0,1,2,0
4528,206610,10,8,5,3,5,2,0,0,0,0,0,0,1,52.44006698227224,13.351442385428708,0,1,2,0
4529,206611,10,17,5,3,5,2,0,0,1,0,0,0,0,52.532867642593715,13.380198507163534,0,1,2,0
4530,206613,10,16,5,3,1,5,0,0,1,0,0,0,0,52.499850448208676,13.37691366659866,0,1,5,0
4531,206614,10,21,5,2,1,7,2,0,1,0,0,0,0,52.54563954620098,13.183493886890938,0,1,7,0
4532,206615,10,16,5,3,5,2,0,0,1,0,0,0,0,52.44571895197524,13.563423751476796,0,1,2,0
4533,206616,10,16,2,2,6,4,0,0,0,0,0,1,0,52.498853927333755,13.417669074156326,0,1,4,0
4534,206621,10,20,5,3,5,2,2,0,1,0,0,0,0,52.61744957858049,13.487045697430887,0,1,2,0
4535,206622,10,15,2,3,5,3,0,0,1,0,0,0,0,52.49113081695521,13.57597583248122,0,1,2,0
4536,206624,10,16,5,3,5,3,0,0,1,0,0,0,0,52.484373660696036,13.511444647866066,0,1,2,0
4537,206629,10,10,2,3,5,3,0,0,1,0,0,0,0,52.49223015535613,13.341880161629405,0,1,2,0
4538,206634,11,13,5,3,1,5,0,0,1,0,0,0,0,52.54483561211688,13.367466720379186,0,1,5,0
4539,206638,10,8,7,3,5,3,0,0,1,0,0,0,0,52.50241830500799,13.59756729365828,0,1,2,1
4540,206644,10,14,7,3,1,5,0,0,1,0,0,0,0,52.48135452405693,13.438439517429519,0,1,5,1
4541,206649,11,9,5,2,1,5,0,0,1,0,0,0,0,52.47596780100997,13.308228473498929,0,1,5,0
4542,206650,10,11,7,2,1,5,0,0,1,0,0,0,0,52.48128866429753,13.587649229112019,0,1,5,1
4543,206652,11,9,5,3,5,2,0,0,1,0,0,0,0,52.52571435627753,13.389901691712415,0,1,2,0
4544,206656,11,8,5,3,3,6,0,0,1,0,0,0,0,52.51110244845664,13.38977634116234,0,1,6,0
4545,206657,11,8,5,3,1,5,0,0,0,0,1,0,0,52.50857126756858,13.294287688377835,0,1,5,0
4546,206663,10,17,4,3,6,4,1,0,0,0,0,1,0,52.497045787906934,13.324081885865992,0,1,4,0
4547,206666,10,16,4,3,5,3,1,0,0,0,0,0,0,52.518205816182565,13.409759892410678,1,0,2,0
4548,206668,10,19,4,3,1,5,2,0,1,0,0,0,1,52.53201486715106,13.38125708857349,0,1,5,0
4549,206671,11,12,3,3,5,2,0,0,0,0,0,0,1,52.520386850327604,13.404310383344253,0,1,2,0
4550,206673,11,7,3,3,1,5,0,0,1,0,0,0,0,52.437308359149505,13.305408170439772,0,1,5,0
4551,206674,10,17,6,3,0,3,1,0,1,0,0,0,0,52.526443460764646,13.393632897992154,0,1,2,0
4552,206676,10,16,4,3,0,1,1,0,0,0,0,0,0,52.50723223781339,13.382524103797074,1,0,1,0
4553,206679,11,8,3,3,5,2,0,0,0,0,0,0,1,52.4471390702411,13.632808875671177,0,1,2,0
4554,206684,11,17,3,3,5,3,2,0,1,0,0,0,0,52.476480975395724,13.281725147415822,0,1,2,0
4555,206686,11,10,3,2,5,2,0,0,0,0,1,0,0,52.54627509081342,13.359092353687506,0,1,2,0
4556,206687,10,15,4,3,0,1,0,0,0,0,0,0,0,52.54697828997074,13.500882696922405,1,0,1,0
4557,206688,11,17,3,2,5,2,2,0,1,0,0,0,0,52.48779826287564,13.300173406028959,0,1,2,0
4558,206689,10,14,6,3,5,2,0,1,1,0,0,0,0,52.57347462992824,13.358982595751913,0,1,2,0
4559,206691,10,12,6,2,5,3,0,1,1,0,0,0,0,52.487856494423504,13.373449885152185,0,1,2,0
4560,206697,10,8,6,3,5,2,0,0,1,0,0,0,1,52.50748528467474,13.35158975389328,0,1,2,0
4561,206698,10,14,4,3,5,2,0,0,1,0,0,0,0,52.433506160221654,13.466388355011926,0,1,2,0
4562,206699,11,9,3,3,1,5,0,0,1,0,0,0,1,52.5222617494921,13.404332959969661,0,1,5,0
4563,206700,10,7,6,3,1,5,0,0,1,0,0,0,0,52.43732333373917,13.347551021016855,0,1,5,0
4564,206702,10,6,6,3,5,3,2,0,1,0,0,0,0,52.52435823878662,13.248193863585053,0,1,2,0
4565,206704,10,12,4,2,5,2,0,0,1,0,0,0,0,52.52354713044837,13.357083514058015,0,1,2,0
4566,206705,11,9,3,3,5,3,0,0,1,0,0,0,0,52.49528287242603,13.397817367661615,0,1,2,0
4567,206707,11,15,3,3,5,3,0,0,1,0,0,0,0,52.55074196818286,13.384789485609028,0,1,2,0
4568,206710,10,13,5,3,5,2,0,1,1,0,0,0,0,52.42190846884951,13.298418767738724,0,1,2,0
4569,206713,11,15,3,3,3,6,0,0,1,0,0,0,0,52.456517113893995,13.54991665446784,0,0,6,0
4570,206721,10,17,5,3,5,2,1,1,1,0,0,0,0,52.526139192743365,13.240119469607865,0,1,2,0
4571,206722,10,17,4,3,5,3,2,0,1,0,0,0,0,52.49284822568287,13.387442818861976,0,1,2,0
4572,206724,10,16,5,3,5,3,0,1,1,0,0,0,0,52.49055150449001,13.441555251156995,0,1,2,0
4573,206728,10,15,5,3,3,6,0,1,1,0,0,0,0,52.478698304443704,13.333504725081749,0,1,6,0
4574,206731,10,15,5,2,5,2,0,0,1,0,0,0,0,52.62109628355913,13.235904746100152,0,1,2,0
4575,206737,11,7,3,3,5,3,0,0,1,0,0,0,0,52.48054915284442,13.416033161352427,0,1,2,0
4576,206739,11,7,3,2,5,3,0,0,1,0,0,0,0,52.507250281580006,13.557272288806965,0,1,2,0
4577,206740,10,14,4,3,6,7,0,0,0,0,0,1,0,52.537226782888915,13.360128186756818,0,1,7,0
4578,206741,11,6,3,3,2,6,1,0,1,0,0,0,0,52.57723991176795,13.486853765022113,0,1,6,0
4579,206742,10,14,5,3,5,3,0,1,1,0,0,0,0,52.50172078651572,13.353137809267174,0,1,2,0
4580,206743,10,7,4,2,0,2,0,0,1,0,0,0,0,52.51807877984081,13.38029642281169,0,1,2,0
4581,206744,10,7,4,3,5,2,0,0,1,0,0,0,0,52.512479579993716,13.488241045872387,0,1,2,0
4582,206746,10,6,4,3,5,3,0,0,1,0,0,0,0,52.4529041983848,13.399383222279393,0,1,2,0
4583,206749,10,19,4,3,1,6,2,0,1,0,0,0,0,52.50394104747962,13.327589137287482,0,1,6,0
4584,206755,11,14,3,3,1,5,0,0,0,0,0,0,1,52.460716569848785,13.304169405787322,0,1,5,0
4585,206758,10,13,5,3,1,1,0,1,1,0,0,0,0,52.537700334244384,13.408816426308329,0,1,1,0
4586,206759,11,6,2,3,5,3,2,0,1,0,0,0,0,52.42529305227846,13.372259134671555,0,1,2,0
4587,206761,11,23,2,3,1,5,2,0,1,0,0,0,0,52.50148673883805,13.4194426408895,0,1,5,0
4588,206762,10,13,5,3,5,2,0,1,1,0,0,0,0,52.53686537374238,13.221384083278325,0,1,2,0
4589,206766,10,15,3,3,5,2,0,1,1,0,0,0,0,52.48293937169525,13.441768496264565,0,1,2,0
4590,206767,11,20,2,3,6,4,2,0,0,0,0,1,0,52.50234271844762,13.469938970566682,0,1,4,0
4591,206768,10,12,5,3,5,2,0,1,0,0,0,0,1,52.5257485490891,13.309675100325403,0,1,2,0
4592,206769,10,15,3,3,1,5,0,1,1,0,0,0,0,52.46816814214816,13.433370212979314,0,1,5,0
4593,206773,11,19,2,3,1,5,2,0,0,0,0,0,1,52.53787042722646,13.405647145466695,0,1,5,0
4594,206774,10,12,5,2,3,6,0,1,1,0,0,0,0,52.52540205284647,13.52867056069799,0,1,6,0
4595,206779,11,9,2,3,3,6,0,0,1,0,0,0,0,52.51827586161822,13.41785342860762,0,1,6,0
4596,206781,11,9,2,3,1,5,0,0,1,0,0,0,0,52.50010896333283,13.319224479147818,0,1,5,0
4597,206785,10,12,5,3,0,1,0,1,0,0,0,0,0,52.50839528535296,13.462471303848913,1,0,1,0
4598,206786,10,13,3,3,1,5,0,0,1,0,0,0,0,52.48589871357557,13.376604677116358,0,1,5,0
4599,206791,11,11,2,3,1,7,0,0,1,0,0,0,0,52.544875843202036,13.437056454760967,0,1,7,0
4600,206797,10,8,5,3,5,2,0,1,1,0,0,0,0,52.52499971847464,13.336561230172643,0,1,2,0
4601,206798,10,13,3,3,5,2,0,0,1,0,0,0,0,52.49538350796728,13.610900966668842,0,1,2,0
4602,206799,10,8,5,3,5,2,0,1,0,0,0,0,1,52.590772598430775,13.371212351297913,0,1,2,0
4603,206804,10,8,5,3,0,3,0,1,1,0,0,0,0,52.51517744960187,13.313359103015022,0,1,2,0
4604,206808,11,15,2,2,5,3,0,0,0,0,0,0,0,52.55207648592023,13.354713917521005,1,0,2,0
4605,206813,10,7,5,3,5,2,0,1,1,0,0,0,0,52.54317325202403,13.356319294564367,0,1,2,0
4606,206816,10,10,3,3,3,6,0,0,0,0,1,0,0,52.45324193252418,13.509510525140026,0,1,6,0
4607,206824,10,5,5,3,5,2,2,1,1,0,0,0,0,52.581483349634226,13.404247617184238,0,1,2,0
4608,206825,10,10,3,3,5,3,0,0,0,0,1,0,0,52.41863325813565,13.2892643861969,0,1,2,0
4609,206831,10,18,4,3,1,5,0,0,1,0,0,0,0,52.51120834663723,13.409497370930884,0,1,5,0
4610,206832,10,9,3,3,5,3,0,0,1,0,0,0,0,52.44534427566577,13.51168905415998,0,1,2,0
4611,206834,10,10,4,3,5,2,0,0,1,0,0,0,0,52.50165006213934,13.319441603252068,0,1,2,0
4612,206835,10,7,3,3,5,3,0,0,0,1,0,0,0,52.634977946796724,13.499358308843773,0,1,2,0
4613,206836,11,6,2,3,6,7,0,0,1,0,0,1,0,52.62613426242584,13.318648339058894,0,1,7,0
4614,206841,10,8,3,3,0,5,0,1,0,0,0,0,1,52.52378128373456,13.416728241035564,0,1,5,0
4615,206846,11,19,1,2,3,6,1,0,1,0,0,0,0,52.623038335654364,13.299818278049994,0,1,6,1
4616,206850,10,10,4,3,3,2,0,1,0,0,0,0,1,52.57995847292526,13.291874344559774,0,1,2,0
4617,206855,10,18,4,3,5,2,1,0,1,0,0,0,0,52.612129464427824,13.431146490858636,0,1,2,0
4618,206856,10,6,3,3,5,3,1,1,1,0,0,0,0,52.46443809974034,13.512055783204806,0,1,2,0
4619,206857,10,8,3,3,3,6,0,1,1,0,0,0,0,52.53945986597636,13.410652278216956,0,1,6,0
4620,206862,11,14,1,2,5,3,0,0,1,0,0,0,0,52.523391835754175,13.445281071862535,0,1,2,1
4621,206864,11,13,1,3,5,3,0,0,1,0,0,0,0,52.48656902598667,13.450811807015588,0,1,2,1
4622,206870,10,19,3,3,5,7,2,1,1,0,0,0,0,52.511508847452575,13.416722478007829,0,1,7,0
4623,206871,10,18,4,3,1,5,1,0,1,0,0,0,1,52.411354520535966,13.384383100388465,0,1,5,0
4624,206874,10,19,3,3,0,4,2,1,0,0,0,1,0,52.48944605007922,13.391429016883285,0,1,4,0
4625,206876,11,4,1,3,0,1,2,0,0,0,0,0,0,52.507436406186216,13.428295039885429,1,0,1,1
4626,206879,10,16,4,3,5,3,0,0,1,0,0,0,0,52.57429344829501,13.389768682541568,0,1,2,0
4627,206881,10,18,3,2,6,4,2,1,0,0,0,1,0,52.46466151224986,13.32304258637197,0,1,4,0
4628,206888,10,17,3,3,5,2,2,1,1,0,0,0,0,52.49846970235739,13.334439123168421,0,1,2,0
4629,206890,11,14,7,2,0,1,0,0,0,0,0,0,0,52.51533174021519,13.460214480812605,1,0,1,1
4630,206892,10,18,3,3,2,6,2,1,1,0,0,0,0,52.48091353101122,13.26951550000942,0,1,6,0
4631,206893,11,13,7,3,5,3,0,0,1,0,0,0,0,52.5114562313485,13.334732357016179,0,1,2,1
4632,206895,11,13,7,3,5,7,0,0,1,0,0,0,0,52.50623756621111,13.31362229549339,0,1,7,1
4633,206897,11,11,7,3,5,3,0,0,1,0,0,0,0,52.445463037454346,13.267933223705475,0,1,2,1
4634,206898,10,13,4,3,5,3,0,0,1,0,0,0,0,52.564543266883966,13.160030773813212,0,1,2,0
4635,206902,11,11,7,3,5,2,0,0,1,0,0,0,0,52.50939012443608,13.376627187413629,0,1,2,1
4636,206903,10,12,4,3,5,2,0,0,1,0,0,0,0,52.525980693302536,13.40365446605088,0,1,2,0
4637,206904,10,18,3,3,5,3,2,0,1,0,0,0,0,52.504485471650256,13.421554435800367,0,1,2,0
4638,206905,11,10,7,3,5,2,0,0,1,0,0,0,0,52.50446262215493,13.38248179442304,0,1,2,1
4639,206906,10,12,4,3,6,7,0,0,0,0,0,1,0,52.62555470277297,13.326763065982895,0,1,7,0
4640,206912,11,12,7,3,5,7,0,0,0,0,0,0,1,52.555425789731856,13.361173522643375,0,1,7,1
4641,206921,10,7,3,3,0,4,0,1,0,0,0,1,0,52.47433807925182,13.455134631340131,0,1,4,0
4642,206924,10,14,3,3,5,2,0,0,0,0,1,0,0,52.557043579197995,13.373278469879146,0,1,2,0
4643,206929,10,16,2,3,1,5,0,0,1,0,0,0,0,52.44838447710214,13.304006596052488,0,1,5,0
4644,206932,10,5,2,3,5,2,2,0,1,0,0,0,0,52.512690833261296,13.586899580885431,0,1,2,0
4645,206934,10,5,4,2,5,3,2,1,1,0,0,0,0,52.51883455992277,13.59639420880933,0,1,2,0
4646,206937,11,15,6,3,5,2,0,0,1,0,0,0,0,52.464123545586034,13.334547212861679,0,1,2,0
4647,206940,10,20,2,3,0,5,2,1,1,0,0,0,0,52.52958303222725,13.40030931598145,0,1,5,0
4648,206941,10,9,3,3,5,3,0,0,0,0,0,0,0,52.48170733959618,13.455853865434769,1,0,2,0
4649,206944,10,20,3,3,5,2,2,1,1,0,0,0,0,52.43277453601422,13.522724212063475,0,1,2,0
4650,206946,10,20,3,3,5,7,2,1,1,0,0,0,0,52.555364383022564,13.43876960931844,0,1,7,0
4651,206953,11,9,6,3,0,2,0,0,0,1,0,0,0,52.49263223845389,13.371025768412931,0,1,2,0
4652,206957,11,8,6,3,5,3,0,0,1,0,0,0,0,52.44128345197928,13.50021542215301,0,1,2,0
4653,206966,11,13,6,3,5,3,0,0,1,0,0,0,0,52.42548838838808,13.482173486431416,0,1,2,0
4654,206971,11,11,6,3,5,7,0,0,1,0,0,0,0,52.557604009567356,13.156762180030944,0,1,7,0
4655,206972,10,18,3,3,5,2,2,1,1,0,0,0,0,52.472105905850476,13.314374048390315,0,1,2,0
4656,206976,10,17,3,3,5,2,1,1,1,0,0,0,0,52.51736021907897,13.41822693619848,0,1,2,0
4657,206977,10,14,2,2,5,3,0,0,1,0,0,0,0,52.54132075405803,13.262389493209136,0,1,2,0
4658,206980,10,14,2,3,5,3,0,0,1,0,0,0,0,52.469204960626875,13.45398237172453,0,1,2,0
4659,206986,10,14,3,3,2,6,0,1,1,0,0,0,0,52.5153530680682,13.47087191691046,0,0,6,0
4660,206989,11,8,6,3,2,6,0,0,1,0,0,0,0,52.50309824001912,13.420569328600044,0,1,6,0
4661,206996,10,14,3,3,5,3,0,1,1,0,0,0,0,52.41730267436082,13.39284858767901,0,1,2,0
4662,206998,11,23,5,3,6,7,2,0,0,0,0,1,0,52.50470417153014,13.465624750902295,0,1,7,0
4663,207000,11,22,5,3,5,3,2,0,0,0,0,0,1,52.51413556506877,13.45356431443135,0,1,2,0
4664,207001,10,17,2,3,0,1,1,1,0,0,0,0,0,52.51377015903926,13.454890490450301,1,0,1,0
4665,207002,11,19,5,3,1,5,2,0,1,0,0,0,0,52.509262320277045,13.399851895947664,0,1,5,0
4666,207011,10,17,1,3,1,5,1,0,1,0,0,0,0,52.54147669497797,13.357411270286537,0,1,5,1
4667,207017,10,13,3,2,3,1,0,1,1,0,0,0,0,52.51936798533834,13.428874306164275,0,1,1,0
4668,207019,10,14,1,3,1,5,0,0,0,0,0,0,1,52.51334720075946,13.378923105268042,0,1,5,1
4669,207020,11,17,5,2,5,3,2,0,0,0,0,0,1,52.5317018478922,13.469805489838867,0,1,2,0
4670,207021,10,13,3,2,0,2,0,1,1,0,0,0,0,52.528980177519045,13.565650675753277,0,1,2,0
4671,207023,10,12,1,2,3,6,0,0,1,0,0,0,0,52.41136427314317,13.482161582747723,0,1,6,1
4672,207032,10,16,1,3,0,1,0,0,0,0,0,0,0,52.52868468030578,13.394430959581742,1,0,1,1
4673,207034,11,16,5,3,0,1,0,0,0,0,0,0,0,52.52820778464015,13.385993673986745,1,0,1,0
4674,207035,10,11,3,3,1,5,0,1,1,0,0,0,0,52.51905316906424,13.380258414297767,0,1,5,0
4675,207038,10,10,3,3,2,2,0,1,1,0,0,0,0,52.48654879149024,13.315403055061939,0,1,2,0
4676,207042,10,10,1,3,5,3,0,0,1,0,0,0,0,52.507303492704,13.428315635429295,0,1,2,1
4677,207045,11,14,5,3,5,2,0,0,0,0,0,0,1,52.47834517808506,13.432634325315275,0,1,2,0
4678,207050,10,7,3,3,5,3,1,1,1,0,0,0,0,52.51663587316346,13.589510856455115,0,1,2,0
4679,207060,11,14,7,3,0,1,0,0,0,0,0,0,0,52.506412772788345,13.352374491284404,1,0,1,1
4680,207061,11,16,3,3,5,3,1,1,1,0,0,0,0,52.5500131932755,13.191148841288236,0,1,2,0
4681,207064,11,13,7,3,5,3,0,0,1,0,0,0,0,52.58313325812493,13.428596727375881,0,1,2,1
4682,207070,11,11,7,3,5,3,0,0,1,0,0,0,0,52.552215148653715,13.249192161795303,0,1,2,1
4683,207071,11,20,1,3,0,7,2,0,0,0,0,0,0,52.49604309059637,13.341593775769296,1,0,7,1
